2763,1985,The Holcroft Covenant 
2821,1985,Twice in a Lifetime 
2823,1985,D.A.R.Y.L. 
2842,1985,The Slugger's Wife 
3017,1985,Cocoon 
3082,1985,Murphy's Romance 
3088,1985,Randy Newman: At the Odeon 
3090,1985,Red Sonja 
3184,1985,Desert Hearts 
3397,1985,Once Bitten 
3568,1985,Come and See 
3580,1985,Rick Springfield: The Beat of the Live Drum 
3654,1985,Fandango 
3672,1985,My Science Project 
3715,1985,Commando 
3866,1985,Shadowlands 
4094,1985,Doctor Who: Vengeance on Varos 
4184,1985,The Stuff 
4231,1985,Heroes Shed No Tears 
4289,1985,Police Academy 2: Their First Assignment 
4298,1985,Code of Silence 
4386,1985,The Return of the Living Dead 
4425,1985,Miranda (Tinto Brass) 
4530,1985,Def Con 4 
4557,1985,The Falcon and the Snowman 
4780,1985,Transformers: Season 3: Part 2/Season 4 
4825,1985,"Brazil: The ""Love Conquers All"" Version "
4882,1985,Butthole Surfers: Blind Eye See All: Live 1985 
4902,1985,Young Sherlock Holmes 
4903,1985,Ram teri Ganga maili 
5025,1985,Mask: Director's Cut 
5105,1985,Just One of the Guys 
5113,1985,Subway 
5122,1985,Original Dirty Pair 
5137,1985,Out of Africa 
5202,1985,Care Bears: Adventures in Care-a-lot 
5236,1985,Lifeforce 
5282,1985,Beach Boys: An American Band / Brian Wilson: I Just Wasn't Made for These Times 
5350,1985,Vagabond 
5382,1985,One Night With Blue Note 
5433,1985,Turk 182! 
5559,1985,Richard Pryor: Live & Smokin' 
5562,1985,Ladyhawke 
5698,1985,Fool for Love 
5890,1985,Transylvania 6-5000 
6011,1985,Cheers: Season 4 
6020,1985,A Zed & Two Noughts 
6032,1985,A Chorus Line 
6050,1985,St. Elmo's Fire 
6076,1985,Jem & The Holograms: Seasons 1 & 2 
6237,1985,A Nightmare on Elm Street 2: Freddy's Revenge 
6299,1985,The Man with One Red Shoe 
6474,1985,Basic Training 
6500,1985,Jagged Edge 
6595,1985,Fraggle Rock: Doin' Things That Doozers Do 
6599,1985,The Jewel of the Nile 
6623,1985,Death of a Salesman 
6716,1985,Spies Like Us 
6797,1985,The Breakfast Club 
6803,1985,King David 
6824,1985,To Live and Die in L.A. 
6901,1985,Heaven Help Us 
7042,1985,North & South: The Complete Collection 
7056,1985,Rainbow Brite and the Star Stealer 
7063,1985,Girls on Top: Set 1 
7101,1985,Heart of Dragon 
7138,1985,The Protector 
7211,1985,Area 88 Act #1: The Blue Skies of Betrayal 
7257,1985,Remo Williams: The Adventure Begins 
7268,1985,Follies in Concert 
7394,1985,Always 
7480,1985,Night Train to Terror 
7483,1985,Real Genius 
7566,1985,Friday the 13th: Part 5: A New Beginning 
7567,1985,Mussolini and I 
7618,1985,Ken Burns' America: The Shakers 
7663,1985,Ken Burns' America: Huey Long 
7706,1985,Silverado 
7717,1985,Bleak House 
7751,1985,Anne of Green Gables 
7799,1985,A Year of the Quiet Sun 
7933,1985,Flesh + Blood 
7940,1985,Robotech 
7947,1985,Tuff Turf 
8141,1985,Stephen King's Cat's Eye 
8166,1985,The Care Bears Movie 
8199,1985,The Purple Rose of Cairo 
8279,1985,Carpenters: Gold: Greatest Hits 
8359,1985,A Polish Vampire in Burbank 
8371,1985,Lust in the Dust 
8454,1985,The Trip to Bountiful 
8551,1985,The Canterville Ghost 
8619,1985,Pee-Wee's Big Adventure 
8623,1985,Volunteers 
8630,1985,Death Wish 3 
8730,1985,Only Fools and Horses: Series 4-5 (Plus Specials) 
8740,1985,Things Change 
8797,1985,Rustler's Rhapsody 
9032,1985,Brewster's Millions 
9056,1985,Into the Night 
9068,1985,Sylvester 
9198,1985,Another Country 
9208,1985,Pale Rider 
9215,1985,Moving Violations 
9254,1985,The Goonies 
9388,1985,Crimes of Passion 
9440,1985,Explorers 
9497,1985,Moonlighting: The Pilot 
9510,1985,P.D. James: The Black Tower 
9536,1985,The Official Story 
9550,1985,Perfect 
9609,1985,Sweet Dreams 
9758,1985,Colonel Redl 
9795,1985,Urusei Yatsura Movie 3: Remember My Love 
9879,1985,The Aviator 
9986,1985,After Hours 
10063,1985,Transformers: Season 2: Part I 
10128,1985,Year of the Dragon 
10146,1985,The Creation of the Universe 
10177,1985,Wetherby 
10212,1985,Weird Science 
10236,1985,Mad Max Beyond Thunderdome 
10357,1985,Thundercats: Season 1: Vol. 1 
10539,1985,Doctor Who: The Two Doctors 
10646,1985,Secret Admirer 
10701,1985,Gotcha! 
10722,1985,Creator 
10729,1985,Ran 
10820,1985,Back to the Future 
10837,1985,Shoah 
10878,1985,Buddy Rich: The Lost West Side Story Tapes 
10911,1985,The Emerald Forest 
10944,1985,Re-Animator 
11169,1985,Wuthering Heights 
11242,1985,Brazil 
11303,1985,Vision Quest 
11442,1985,Lost in America 
11459,1985,Allo 'Allo!: Series 2 
11560,1985,The Coca-Cola Kid 
11599,1985,Witch from Nepal 
11758,1985,Miss Marple Mysteries: A Murder is Announced 
11846,1985,Prizzi's Honor 
11918,1985,Agnes of God 
12392,1985,G.I. Joe: Season 1: Part 2 
12511,1985,Mapp and Lucia: Series 1 
12538,1985,The Black Cauldron 
12584,1985,Mischief 
12763,1985,Enemy Mine 
12879,1985,Demons 
13114,1985,The Twilight Zone: The 80s: Season 1 
13298,1985,National Lampoon's European Vacation 
13344,1985,Keith Jarrett: Standards 
13403,1985,When Father Was Away on Business 
13501,1985,Rocky IV 
13648,1985,Summer Rental 
13819,1985,MacGyver: Season 1 
14247,1985,Trancers 
14268,1985,Coming Through 
14344,1985,The Bride 
14386,1985,The Velveteen Rabbit 
14398,1985,Guilty Conscience 
14427,1985,The Dream Is Alive: IMAX 
14652,1985,Desperately Seeking Susan 
14877,1985,Krush Groove 
14886,1985,American Flyers 
14998,1985,The Mean Season 
15006,1985,Mishima: A Life in Four Chapters 
15057,1985,Witness 
15061,1985,Night on the Galactic Railroad 
15152,1985,Punky Brewster: Season 2 
15252,1985,That Was Then .. This is Now 
15268,1985,The Hills Have Eyes 2 
15422,1985,Fletch 
15487,1985,Highway to Heaven: Season 2 
15501,1985,Dance with a Stranger 
15526,1985,Live Aid 
15569,1985,Miss Marple Mysteries: A Pocketful of Rye 
15597,1985,Day of the Dead 
15920,1985,L'Effrontee 
15988,1985,Invasion U.S.A. 
16051,1985,Francis Bacon 
16525,1985,The Sure Thing: Special Edition 
16621,1985,Dario Argento Collection: Vol. 2: Demons 
16636,1985,My Lucky Stars 
16731,1985,Moonlighting: Seasons 1 & 2 
16749,1985,Cannibal Holocaust 
16850,1985,The Color Purple: Bonus Material 
17050,1985,Return to Oz 
17098,1985,X: The Unheard Music 
17267,1985,Smooth Talk 
17299,1985,Clue 
17363,1985,227: Season 1 
17628,1985,Vampire Hunter D 
17696,1985,Ghoulies / Ghoulies II: Double Feature 
17737,1985,Frank Zappa: Does Humor Belong in Music? 
17749,1985,No End 
368,1986,The Best of Designing Women 
384,1986,Crossroads 
417,1986,Transformers: Season 3: Part 1 
447,1986,The Making of Fanny and Alexander 
582,1986,Jo Jo Dancer Your Life is Calling
623,1986,Dario Argento Collection: Vol. 2: Demons 2 
669,1986,Real Kung Fu of Shaolin 
681,1986,Police Academy 3: Back in Training 
1054,1986,Odin: Photon Space Sailer Starlight 
1189,1986,Aida: Giuseppe Verdi: Teatro Alla Scala 
1281,1986,Royal Warriors 
1319,1986,Nomads 
1625,1986,Aliens: Collector's Edition 
1658,1986,Yes Prime Minister: The Complete Collection
1732,1986,Reform School Girls 
1813,1986,An Evening with the Alvin Ailey American Dance Theater 
1923,1986,Pee-Wee's Playhouse: Vol. 1 
1944,1986,Gall Force: Vol. 1: Eternal Story 
1950,1986,The Seventh Curse 
2139,1986,The Color of Money 
2154,1986,Absolute Beginners 
2352,1986,Youngblood 
2435,1986,Critters 
2685,1986,Power 
2757,1986,Back to School 
2816,1986,Sherman's March 
2818,1986,The Police: Every Breath You Take 
2952,1986,Tai-Pan 
2998,1986,Lucia Di Lammermoor: Donizetti: Australian Opera 
3014,1986,The Boys Next Door 
3176,1986,The Decline of the American Empire 
3216,1986,Children of a Lesser God 
3285,1986,Flight of the Navigator 
3384,1986,Shaka Zulu 
3439,1986,Tampopo 
3504,1986,Demons 2 
3535,1986,9 1/2 Weeks 
3645,1986,Mecha Masters: M.D. Geist / M.D. Geist: Death Force 
3667,1986,Shanghai Surprise 
3809,1986,The Clan of the Cave Bear 
3816,1986,Armed and Dangerous 
4122,1986,Parting Glances 
4158,1986,Burial Ground: The Nights of Terror 
4164,1986,Sunday in the Park with George 
4195,1986,The Mission: Special Edition: Bonus Material 
4281,1986,April Fool's Day 
4515,1986,Extremities 
4554,1986,Van Halen: Live Without a Net 
4555,1986,Mapp and Lucia: Series 2 
4673,1986,Sorority House Massacre 
4740,1986,The Golden Child 
4781,1986,Cobra 
4837,1986,Howling II: Your Sister Is a Werewolf 
4867,1986,The Karate Kid Part II 
5014,1986,Alf: Season 1 
5083,1986,The Worst Witch 
5149,1986,The Great Mouse Detective 
5250,1986,The Money Pit 
5338,1986,A Better Tomorrow 
5436,1986,Seize the Day 
5499,1986,Soul Man 
5548,1986,Legacy of Rage 
5591,1986,Sid & Nancy 
5631,1986,Gone to Texas 
5656,1986,Star Trek IV: The Voyage Home 
5840,1986,Black Adder II 
5888,1986,Cheers: Season 5 
5982,1986,House 
5993,1986,Thrashin' 
6177,1986,The Boy Who Could Fly 
6236,1986,The Singing Detective 
6340,1986,Echo Park 
6432,1986,The Morning After 
6523,1986,Wildcats 
6524,1986,Lucas 
6753,1986,Dorf on Golf / Dorf's Golf Bible 
6911,1986,Little Shop of Horrors 
6971,1986,Ferris Bueller's Day Off 
7144,1986,Half Moon Street 
7233,1986,Stand by Me 
7247,1986,My Chauffeur 
7292,1986,Project A-ko: Uncivil Wars 
7311,1986,Summer 
7417,1986,Under the Cherry Moon 
7624,1986,Top Gun 
7694,1986,Witchboard 
7771,1986,The Best of Times 
7822,1986,Millionaire's Express 
7840,1986,Dali 
7864,1986,About Last Night... 
8005,1986,Therese 
8031,1986,Ken Burns' America: The Statue of Liberty 
8064,1986,Mauvais Sang 
8077,1986,Something Wild 
8470,1986,Jaws 3 
8515,1986,Transformers: The Movie 
8531,1986,Hoosiers 
8578,1986,Band of the Hand 
8650,1986,My Little Pony: Season 1 
8688,1986,Manon of the Spring (Jean de Florette Part II)
8723,1986,My Little Pony and Friends: The End of Flutter Valley 
8818,1986,Hannah and Her Sisters 
8834,1986,Sonny Rollins: Saxophone Colossus 
8877,1986,My Beautiful Laundrette 
8941,1986,Dio: Sacred Heart 
9027,1986,Poltergeist II / Poltergeist III: Double Feature 
9074,1986,Heartbreak Ridge 
9097,1986,Gung Ho 
9147,1986,The Care Bears Movie II: A New Generation 
9218,1986,Lady Jane 
9233,1986,Black Moon Rising 
9359,1986,Jumpin' Jack Flash 
9426,1986,Platoon 
9463,1986,Castle in the Sky: Bonus Material 
9476,1986,Last Resort 
9477,1986,A Great Wall 
9538,1986,The Last Days of Patton 
9547,1986,Troll / Troll 2: Double Feature 
9733,1986,Down by Law 
9764,1986,War of the Shaolin Temple 
9927,1986,Maximum Overdrive 
9999,1986,Breeders 
10013,1986,Peggy Sue Got Married 
10117,1986,84 Charing Cross Road 
10323,1986,The Shaolin Invincibles 
10344,1986,Crocodile Dundee 
10754,1986,Adventures of the Galaxy Rangers 
10881,1986,Haunted Honeymoon 
10891,1986,Belizaire the Cajun 
10902,1986,Crime Story: Season 1 
10935,1986,Running Scared 
10961,1986,George Carlin: Playing with Your Head 
10970,1986,Castle in the Sky 
10994,1986,King Kong Lives 
11021,1986,Clockwise 
11070,1986,Class of Nuke 'Em High 
11084,1986,An American Tail 
11121,1986,The Manhattan Project 
11219,1986,Legend: The Director's Cut 
11287,1986,The Golden Girls: Season 2 
11321,1986,Born to Defense 
11347,1986,Legal Eagles 
11349,1986,Mr. Vampire 2 
11397,1986,Heartburn 
11415,1986,The Super Ninja 
11469,1986,Sledge Hammer!: Season 1 
11603,1986,Aliens: Collector's Edition: Bonus Material 
11634,1986,Assassin 
11674,1986,The Name of the Rose 
11693,1986,Project A-ko 
11791,1986,Sword of Gideon 
11811,1986,The Delta Force 
11823,1986,Down by Law: Bonus Material 
11886,1986,Short Circuit 
11994,1986,A Room with a View: Special Edition 
12033,1986,Nightmaster 
12111,1986,G.I. Joe: Season 2: Part 1 
12302,1986,Knights of the Zodiac 
12358,1986,A Room With a View: Special Edition: Bonus Material 
12362,1986,A Hearty Response 
12520,1986,Just Between Friends 
12539,1986,The Fly / The Fly 2 
12745,1986,River's Edge 
12760,1986,Crimes of the Heart 
12795,1986,Salvador 
12843,1986,Big Trouble in Little China 
12948,1986,Round Midnight 
12989,1986,Big Trouble 
13043,1986,Hard Lessons 
13170,1986,Dragon Ball: King Piccolo Saga: Part 2 
13363,1986,Saint Seiya 
13382,1986,The Mosquito Coast 
13406,1986,Star Trek IV: The Voyage Home: Bonus Material 
13414,1986,William S. Burroughs: Commissioner of Sewers 
13479,1986,Otello 
13498,1986,Defense of the Realm 
13513,1986,No Mercy 
13653,1986,The Wraith 
13679,1986,Sting: Bring on the Night 
13772,1986,Iron Eagle 
13783,1986,Fist of the North Star 
13792,1986,Biggles: Adventures in Time 
13917,1986,Monster in the Closet 
13920,1986,Legend: Bonus Material 
14000,1986,Allo 'Allo!: Series 3 
14029,1986,Betty Blue 
14066,1986,Firewalker 
14297,1986,Murphy's Law 
14311,1986,Operation Condor 2: Armour of the Gods 
14503,1986,Wanted Dead or Alive 
14504,1986,Manhunter 
14520,1986,Vamp 
14633,1986,The Last Days of Frank & Jesse James 
14664,1986,Labyrinth 
14736,1986,Amazons 
14779,1986,The Mission: Special Edition 
14859,1986,The Return of Sherlock Holmes 
14863,1986,Entrails of a Beautiful Woman 
14893,1986,Girls School Screamers 
14953,1986,Pretty in Pink 
14960,1986,Three Amigos 
15134,1986,Nothing in Common 
15143,1986,MacGyver: Season 2 
15222,1986,The Guyver 
15329,1986,Raw Deal 
15362,1986,Friday the 13th: Part 6: Jason Lives 
15396,1986,Dragon Ball: King Piccolo Saga: Part 1 
15445,1986,Ruthless People 
15470,1986,Hot Shot 
15771,1986,The Manhattan Transfer: Vocalese Live 
15797,1986,Psycho III 
16081,1986,Shocked 
16084,1986,Entrails of a Virgin 
16199,1986,SpaceCamp 
16622,1986,Brighton Beach Memoirs 
16654,1986,Wise Guys 
16693,1986,Sweet Liberty 
16698,1986,Highlander 
16733,1986,Mona Lisa 
17009,1986,Quicksilver 
17081,1986,One Crazy Summer 
17421,1986,Brotherhood of Justice 
17438,1986,True Stories: Talking Heads 
17494,1986,F/X 
17544,1986,Degrassi Junior High: Season 1 
17669,1986,Desert Bloom 
17673,1986,Trick or Treat 
17700,1986,Mysteries of the Deep: Legendary Shipwrecks: Secrets of the Titanic 
127,1987,Fatal Beauty 
230,1987,Unsolved Mysteries: Psychics 
319,1987,Straight to Hell 
405,1987,Wings of Desire 
464,1987,The Return of Ruben Blades 
530,1987,Return to Horror High 
539,1987,Rumpole of the Bailey: Series 4 
544,1987,Maurice: Bonus Material 
646,1987,Matewan 
713,1987,Cause Celebre 
831,1987,Mannequin 
930,1987,Back to the Beach 
1043,1987,Outrageous Fortune 
1215,1987,Walk Like a Man 
1425,1987,No Way Out 
1443,1987,21 Jump Street: Season 2 
1500,1987,Miss Marple: Collection 2 
1514,1987,Amazon Women on the Moon 
1580,1987,City on Fire 
1728,1987,Married... with Children: The Most Outrageous Episodes: Vol. 2 
1798,1987,Lethal Weapon 
1837,1987,Tin Men 
1922,1987,Hot Pursuit 
2067,1987,Wiseguy: Season 1: Part 1 
2079,1987,Family Viewing 
2148,1987,From the Hip 
2263,1987,Gothic 
2322,1987,Real Men 
2462,1987,Planes Trains and Automobiles
2868,1987,Maid to Order 
2886,1987,Grateful Dead: View from the Vault 4 
2920,1987,Baby Boom 
2937,1987,The Gate 
2953,1987,Moonstruck 
3109,1987,Nekromantik 
3116,1987,Prick Up Your Ears 
3168,1987,Evil Dead 2: Dead by Dawn 
3225,1987,A Nightmare on Elm Street 3: Dream Warriors 
3276,1987,Cry Freedom 
3351,1987,Gospel According to Al Green 
3375,1987,Extreme Prejudice 
3401,1987,The Whales of August 
3416,1987,Masters of the Universe 
3493,1987,Radio Bikini 
3609,1987,Predator: Collector's Edition: Bonus Material 
3647,1987,Death Before Dishonor 
3691,1987,Slumber Party Massacre II 
3710,1987,Flowers in the Attic 
3727,1987,Rich and Famous 
3811,1987,Hell Comes to Frogtown 
3849,1987,Leonard Part 6 
3862,1987,Superman IV: The Quest for Peace 
4089,1987,Innerspace 
4166,1987,Hollywood Shuffle 
4450,1987,Pelle the Conqueror 
4466,1987,Assault of the Killer Bimbos 
4538,1987,Ninja vs. Bruce Lee 
4600,1987,American Ninja 2 / American Ninja 3: Double Feature 
4669,1987,Suspect 
4705,1987,Overboard 
4839,1987,The Good Wife 
4874,1987,Broadcast News 
5088,1987,Dirty Dancing: Bonus Material 
5315,1987,The Lost Boys: Special Edition: Bonus Material 
5406,1987,Married... with Children: Season 1 
5451,1987,The Celts: Rich Traditions and Ancient Myths 
5472,1987,Spaceballs 
5512,1987,Taffin 
5542,1987,Making Mr. Right 
5584,1987,Street Trash 
5620,1987,Tough Guys Don't Dance 
5665,1987,The Secret of My Success 
5668,1987,Square Dance 
5915,1987,Slaughterhouse 
5922,1987,Stand and Deliver 
6006,1987,The Sicilian 
6190,1987,Some Kind of Wonderful 
6327,1987,Summer School 
6333,1987,Hiding Out 
6408,1987,Good Morning Vietnam
6664,1987,Babette's Feast 
6702,1987,Roxanne 
6769,1987,Jackson Pollock 
6883,1987,Cheers: Season 6 
6885,1987,Seasons: IMAX 
7026,1987,The Dame Edna Experience: The Christmas Specials 
7086,1987,Brain Damage (Limited Edition) 
7147,1987,MacGyver: Season 3 
7172,1987,Prince of Darkness 
7193,1987,The Princess Bride 
7210,1987,Metallica: Cliff 'Em All 
7219,1987,The Untouchables 
7240,1987,Beverly Hills Cop II 
7414,1987,G.I. Joe: The Movie 
7423,1987,Epidemic 
7435,1987,Less Than Zero 
7456,1987,Ninja Checkmate 
7478,1987,Tour of Duty: Season 1 
7534,1987,Adventures in Babysitting 
7552,1987,Three O'Clock High 
7590,1987,Fatal Attraction 
7617,1987,Dirty Dancing 
7640,1987,Miss Marple: Collection 1 
7643,1987,Empire of the Sun 
7666,1987,Nayagan: Tamil 
7709,1987,Surf Nazis Must Die 
7804,1987,Full House: Season 1 
7821,1987,Kimagure Orange Road TV Series 
7845,1987,Fleetwood Mac: Tango in the Night 
7849,1987,Unsolved Mysteries: Ghosts 
7910,1987,The Living Daylights 
7924,1987,The Bedroom Window 
7963,1987,Married... with Children: The Most Outrageous Episodes: Vol. 1 
8076,1987,Diane Schuur & the Count Basie Orchestra 
8107,1987,Predator: Collector's Edition 
8120,1987,Promised Land 
8325,1987,Throw Momma From the Train 
8336,1987,Married... with Children: Season 2 
8340,1987,Rendez-vous 
8372,1987,Police Academy 4: Citizens on Patrol 
8405,1987,Down and Out in Beverly Hills 
8409,1987,The Pick-up Artist 
8477,1987,Project A-ko: Love and Robots 
8480,1987,Dorothy L. Sayers Mysteries: Strong Poison 
8520,1987,Slave Girls From Beyond Infinity 
8556,1987,Sledge Hammer!: Season 2 
8789,1987,Medea 
8881,1987,RoboCop 
8946,1987,Blind Chance 
9005,1987,The Principal 
9030,1987,The Flaming Brothers 
9045,1987,Howling 3: The Marsupials 
9184,1987,Karajan: Mozart: Don Giovanni 
9367,1987,Like Father Like Son
9369,1987,Nadine 
9400,1987,Allan Quatermain and the Lost City of Gold 
9509,1987,Batteries Not Included 
9511,1987,Someone to Watch Over Me 
9540,1987,The Decalogue 
9566,1987,Inspector Morse 1: The Dead of Jericho 
9762,1987,Jaws: The Revenge 
9889,1987,Heat 
9925,1987,Doctor Who: Remembrance of the Daleks 
10024,1987,Hello Again 
10049,1987,Easy Money 
10068,1987,Jem & The Holograms: Season 3: Part 1 
10105,1987,The Big Easy 
10302,1987,Death Wish 4: The Crackdown 
10479,1987,Unsolved Mysteries: UFOs 
10522,1987,Aria 
10629,1987,Deathstalker 2 
10666,1987,Star Trek: The Next Generation: Season 1 
10716,1987,Unsolved Mysteries: Strange Legends 
10734,1987,The Last Emperor 
10747,1987,Can't Buy Me Love 
10748,1987,Hamburger Hill 
10918,1987,Black Adder III 
10959,1987,Dorothy L. Sayers Mysteries: Gaudy Night 
11098,1987,Wish You Were Here 
11103,1987,Date With an Angel 
11112,1987,Karajan/Mutter: Vivaldi: Four Seasons 
11129,1987,Celebrating Bird: The Triumph of Charlie Parker 
11168,1987,Opera 
11187,1987,21 Jump Street: Season 1 
11214,1987,La Bamba 
11270,1987,Magnificent Warriors 
11356,1987,Dragnet 
11513,1987,Vampires in Havana 
11542,1987,French & Saunders: The Ingenue Years 
11544,1987,The Witches of Eastwick 
11645,1987,The Real Buddy Holly Story 
11737,1987,Mr. Vampire 3 
11835,1987,Tragic Hero 
11837,1987,Three Men and a Baby 
11865,1987,The Hidden 
12021,1987,No Man's Land 
12037,1987,Stevie Nicks: Live at Red Rocks 
12072,1987,Project X 
12081,1987,Neo Tokyo 
12133,1987,Redneck Zombies 
12164,1987,Dead of Winter 
12212,1987,Dolls 
12260,1987,Barfly 
12290,1987,The Dame Edna Experience: Series 1 
12314,1987,The Garbage Pail Kids Movie 
12427,1987,The Quick and the Dead 
12507,1987,Hello Kitty Goes to the Movies 
12595,1987,Fortunes of War 
12635,1987,Cheerleader Camp 
12661,1987,Hellraiser 
12700,1987,Elvis '56 
12793,1987,Alf: Season 2 
12815,1987,The Confessions of Robert Crumb 
13015,1987,The Lost Boys: Special Edition 
13041,1987,The Believers 
13072,1987,Nuts 
13117,1987,Gunsmoke: Return to Dodge 
13119,1987,Ernest Goes to Camp 
13128,1987,Wall Street 
13139,1987,Maurice 
13165,1987,I Was a Teenage Zombie 
13326,1987,House of Games 
13777,1987,Heaven 
13869,1987,Foxfire 
13872,1987,The Dame Edna Experience: Series 2 
14124,1987,Beauty and the Beast 
14174,1987,The Belly of an Architect 
14295,1987,Andy Warhol 
14322,1987,Scooby-Doo Meets the Boo Brothers 
14341,1987,An Autumn's Tale 
14366,1987,Dorothy L. Sayers Mysteries: Have His Carcase 
14382,1987,Raising Arizona 
14430,1987,Black Widow 
14632,1987,Roy Orbison: Black & White Night 
14677,1987,I'll Take Manhattan 
14756,1987,White Water Summer 
14785,1987,Big Bad Mama 2 
14931,1987,Near Dark 
14990,1987,Pee-Wee's Playhouse: Vol. 2 
15000,1987,The Big Town 
15004,1987,Street Smart 
15087,1987,Mr. India 
15091,1987,Gardens of Stone 
15104,1987,Anne of Green Gables: The Sequel 
15204,1987,North Shore 
15258,1987,Sam Kinison: Family Entertainment Hour 
15388,1987,Critical Condition 
15390,1987,Eric Clapton & Friends: Live 1986 
15441,1987,Boyfriends & Girlfriends 
15550,1987,Hello Kitty Becomes a Princess 
15567,1987,Grateful Dead: Ticket to New Year's 
15619,1987,House II: The Second Story 
15643,1987,The Secret Garden 
15647,1987,Creepshow 2 
15664,1987,I've Heard the Mermaids Singing 
15671,1987,The Running Man 
15741,1987,Burglar 
15769,1987,Raw 
15770,1987,The Way Things Go 
15890,1987,The Brave Little Toaster 
15901,1987,Blind Date 
15904,1987,Hello Kitty Saves the Day 
15932,1987,A Chinese Ghost Story 
15936,1987,September 
15959,1987,High Season 
15987,1987,Sherlock Holmes: The Sign of Four 
16065,1987,Best Seller 
16170,1987,Munchies 
16171,1987,Radio Days 
16194,1987,The Whistle Blower 
16346,1987,Assassination 
16352,1987,Disorderlies 
16366,1987,Stakeout 
16427,1987,Swimming to Cambodia 
16444,1987,Over the Top 
16489,1987,Unsolved Mysteries: Miracles 
16856,1987,Withnail and I 
16877,1987,A Prayer for the Dying 
16983,1987,Paul Simon: Graceland: The African Concert 
17007,1987,Teenage Mutant Ninja Turtles (1980s) 
17161,1987,Cirque du Soleil: Cirque Reinvented 
17339,1987,Full Metal Jacket 
17415,1987,Steel Dawn 
17435,1987,Hope and Glory 
17471,1987,Eastern Condors 
17630,1987,Hangmen 
17640,1987,Unsolved Mysteries: Bizarre Murders 
15,1988,Neil Diamond: Greatest Hits Live 
146,1988,Cannibal Women in the Avocado Jungle of Death 
217,1988,Cherry 2000 
348,1988,The Last Temptation of Christ 
442,1988,Mississippi Burning 
479,1988,George Carlin: What Am I Doing in New Jersey? 
532,1988,Young Einstein 
674,1988,Hellbound: Hellraiser II 
714,1988,Whisper Kill 
730,1988,Bagdad Cafe 
733,1988,Dead Ringers 
740,1988,The House on Carroll Street 
741,1988,Ken Burns' America: The Congress 
823,1988,Sleepaway Camp II: Unhappy Campers 
1045,1988,For Keeps 
1195,1988,Madonna: The Girlie Show: Live Down Under 
1212,1988,Red Dwarf: Series 2: Bonus Material 
1277,1988,Red Dwarf: Series 3 
1480,1988,Cold Summer of 1953 
1536,1988,Fresh Horses 
1584,1988,Rammstein: Live Aus Berlin 
1589,1988,Shoot to Kill 
1591,1988,Count Duckula: Season 1 
1633,1988,The Serpent and the Rainbow 
1655,1988,Talk Radio 
1713,1988,Patlabor: The Mobile Police: Original Series 
1769,1988,The Incredible Hulk Returns 
1852,1988,The Greatest Lover 
2181,1988,A Better Tomorrow II 
2184,1988,The Dawning 
2198,1988,Betrayed 
2206,1988,Garfield and Friends: Vol. 2 
2229,1988,Heartbreak Hotel 
2232,1988,Ken Burns' America: Thomas Hart Benton 
2283,1988,The Couch Trip 
2287,1988,The Lair of the White Worm 
2301,1988,Another Woman 
2402,1988,Last Rites 
2489,1988,The Deceivers 
2521,1988,Punchline 
2709,1988,Howling IV: The Original Nightmare 
2820,1988,Intruder 
2827,1988,Depeche Mode: 101 
2882,1988,The Accidental Tourist 
2973,1988,Texas Chainsaw Massacre: A Family Portrait 
3008,1988,Super Drumming: Vol. 1 
3165,1988,Dirty Rotten Scoundrels 
3268,1988,The Blob 
3272,1988,Everybody's All American 
3295,1988,Action Jackson 
3381,1988,Degrassi Junior High: Season 3 
3538,1988,Beaches 
3593,1988,My Neighbor Totoro 
3595,1988,Elvira Mistress of the Dark
3612,1988,Chocolat 
3614,1988,Rouge 
3634,1988,Bright Lights Big City
3648,1988,Who Framed Roger Rabbit?: Special Edition 
3658,1988,Zombie 3 
3708,1988,The Beast 
3716,1988,The Big Blue 
3720,1988,Ronin Warriors: Collection 
3725,1988,The Seventh Sign 
3766,1988,18 Again 
3783,1988,Moon Over Parador 
3799,1988,Garfield Fantasies 
3853,1988,Cop 
3942,1988,Crocodile Dundee 2 
3998,1988,Joseph Campbell and The Power of Myth 
4027,1988,Police Academy 5: Assignment - Miami Beach 
4046,1988,All Creatures Great and Small: Series 5 
4049,1988,Torch Song Trilogy 
4117,1988,Monkey Shines 
4147,1988,She's Having A Baby 
4177,1988,Salaam Bombay! 
4218,1988,Sorority Babes in the Slimeball Bowl-O-Rama 
4351,1988,Cobra Verde 
4435,1988,Hatchet for the Honeymoon 
4524,1988,Bat 21 
4596,1988,D.O.A. 
4640,1988,Rain Man 
4646,1988,Ernest Saves Christmas 
4692,1988,The Milagro Beanfield War 
4717,1988,Hero and the Terror 
4739,1988,Mystic Pizza 
4842,1988,Tina Turner: Rio '88 
4977,1988,The Great Outdoors 
5129,1988,Permanent Record 
5313,1988,Kansas 
5356,1988,All Creatures Great and Small: Series 4 
5361,1988,Masquerade 
5435,1988,Biloxi Blues 
5477,1988,Twins 
5521,1988,Stealing Home 
5568,1988,Not of This Earth 
5606,1988,Picture of a Nymph 
5636,1988,Married... with Children: Season 3 
5659,1988,Two Moon Junction 
5750,1988,Messenger of Death 
5790,1988,The Drifter 
5809,1988,Eight Men Out 
5997,1988,Young Guns 
6210,1988,Veronico Cruz 
